ID,HIGH_PRICE,LOW_PRICE,SYMBOL,SMA_50,SMA_200,EMA_50,EMA_200,RSI,STOCHASTIC,MACD,CCI,WILLIAMS_R,SIGNAL
1164,1164,1164,KJUBI,1509.22,2173.855,1575.3669071361269,2235.286044560557,22.819942147470258,104.54545454545456,-108.6814762,134.1609908900193,4.545454545454546,Sell
1165,1164,1164,KJUBI,1432.22,2161.34,1560.6466362680433,2224.984601073232,22.819942147470258,104.54545454545456,-101.5918954,111.72631589740436,4.545454545454546,Sell
1166,1164,1164,KJUBI,1355.22,2148.82,1546.5036309241984,2214.7856612895434,22.819942147470258,104.54545454545456,-94.87963813,95.72445881919027,4.545454545454546,Sell
1167,1164,1164,KJUBI,1348.46,2153.535,1532.9152532408966,2204.688205236926,22.819942147470258,104.54545454545456,-88.53949767,83.73645077488132,4.545454545454546,Sell
1168,1164,1164,KJUBI,1341.7,2158.25,1519.8597531138028,2194.6912230924936,22.819942147470258,104.54545454545456,-82.56315402,74.42130986019423,4.545454545454546,Sell
1169,1164,1164,KJUBI,1334.94,2162.965,1507.3162333838495,2184.793715082032,22.819942147470258,104.54545454545456,-76.93994286,66.97584541062804,4.545454545454546,Sell
1170,1164,1164,KJUBI,1328.18,2167.68,1495.2646163884046,2174.9946913799977,22.819942147470258,104.54545454545456,-71.65748462,60.88976732896429,4.545454545454546,Sell
1171,1164,1164,KJUBI,1321.42,2164.68,1483.6856118241535,2165.2931720105166,22.819942147470258,104.54545454545456,-66.70219701,55.82352993720471,4.545454545454546,Sell
1172,1164,1164,KJUBI,1314.66,2161.68,1472.5606858702652,2155.688186749361,22.819942147470258,104.54545454545456,-62.05971016,51.54275224175669,4.545454545454546,Sell
1173,1164,1164,KJUBI,1307.9,2158.68,1461.8720315224118,2146.178775026907,22.819942147470258,99999,-57.71520098,47.88098257623218,99999,Sell
1174,1164,1164,KJUBI,1301.14,2155.68,1451.6025400901603,2136.7639858320545,22.819942147470258,99999,-53.65366016,44.717808531237566,99999,Sell
1175,1164,1164,KJUBI,1294.38,2141.655,1441.735773812115,2127.4428776171085,22.819942147470258,99999,-49.86010355,41.96628315755831,99999,Sell
1176,1164,1164,KJUBI,1287.62,2127.63,1432.2559395449732,2118.2145182036006,22.819942147470258,99999,-46.31973751,39.56819562702355,99999,Sell
1177,1164,1164,KJUBI,1280.86,2113.605,1423.147863484386,2109.077984689053,22.819942147470258,99999,-43.0180862,37.50511965361873,99999,Sell
1178,1164,1164,KJUBI,1274.1,2099.58,1414.3969668771554,2100.0323633546686,22.819942147470258,99999,-39.94108775,35.90944574551126,99999,Sell
1179,1164,1164,KJUBI,1267.34,2085.555,1405.9892426858944,2091.0767495739383,22.819942147470258,99999,-37.07516489,35.08771929824282,99999,Sell
1180,1164,1164,KKFI,1249.28,2068.705,1375.7543704237023,2076.588314988926,2.8301785474975105,0,-79.4784998,-666.6666667,0,Buy
1181,1164,1164,KKFI,1231.22,2051.855,1346.7051794266945,2062.2440460849293,2.8301785474975105,0,-111.794748,-333.3333333,0,Buy
1182,1164,1164,KKFI,1213.16,2035.005,1318.7951723903536,2048.042508,2.8301785474975105,0,-135.8397316,-222.2222222,0,Buy
1183,1164,1164,KKFI,1195.1,2018.155,1291.979675433869,2033.9822814866568,2.8301785474975105,0,-153.1303628,-166.6666667,0,Buy
1184,1164,1164,KKFI,1177.04,2001.305,1266.215766593325,2020.0619594205264,2.8301785474975105,0,-164.9320783,-133.3333333,0,Buy
1185,1164,1164,KKFI,1158.98,1984.455,1241.462207119077,2006.2801500090088,2.8301785474975105,0,-172.2988688,-111.1111111,0,Buy
1186,1164,1164,KKFI,1140.92,1967.605,1217.6793754673486,1992.635474977382,2.8301785474975105,0,-176.1070508,-95.23809524,0,Buy
1187,1164,1164,KKFI,1122.86,1950.755,1194.8292038803938,1979.1265697658816,2.8301785474975105,0,-177.0837513,-83.33333333,0,Buy
1188,635,635,KKFI,1110.86,1933.905,1172.8751174537117,1965.7520833932151,2.8301785474975105,0,-175.830924,-259.6401916,-100,Buy
1189,635,635,KKFI,1098.86,1917.055,1151.781975592782,1952.510678321438,2.8301785474975105,0,-172.8455929,-211.9838613,-100,Buy
1190,635,635,KKFI,1086.86,1900.205,1131.516015765614,1939.401030322176,2.8301785474975105,0,-168.536908,-182.0175698,-100,Buy
1191,635,635,KKFI,1074.86,1883.355,1112.044799,1926.4218283441744,2.8301785474975105,0,-163.2405092,-162.3077854,-100,Buy
1192,635,635,KKFI,1062.86,1866.505,1093.3371602665277,1913.571774382172,2.8301785474975105,0,-157.2306183,-133.3333333,-100,Buy
1193,635,635,KKFI,1050.86,1849.655,1075.3631539815658,1900.8495833470724,2.8301785474975105,0,-150.7302123,-111.1111111,-100,Buy
1194,635,635,KKFI,1038.86,1832.805,1058.094010688171,1888.2539829374125,2.8301785474975105,0,-143.9195785,-95.23809524,-100,Buy
1195,635,635,KKFI,1026.86,1815.955,1041.5020887003996,1875.783714,2.8301785474975105,0,-136.9435027,-83.33333333,-100,Buy
1196,635,635,KKFI,1014.86,1815.265,1025.5608303199915,1863.437527964476,2.8301785474975105,0,-129.9173065,-74.07407407,-100,Buy
1197,635,635,KKST,996.56,1813,997.8917781505804,1848.079843396653,1.039951782190613,-59.5463138,-148.0601179,-98.1011781,-159.5463138,Buy
